Epoch,Loss_train
872,"(0.08740823715925217,)"
873,"(0.08735649287700653,)"
874,"(0.08730493485927582,)"
875,"(0.08725341409444809,)"
876,"(0.08720183372497559,)"
877,"(0.08715005218982697,)"
878,"(0.08709853887557983,)"
879,"(0.08704718947410583,)"
880,"(0.08699587732553482,)"
881,"(0.0869445726275444,)"
882,"(0.08689334988594055,)"
883,"(0.08684218674898148,)"
884,"(0.08679092675447464,)"
885,"(0.08673959225416183,)"
886,"(0.08668825775384903,)"
887,"(0.08663702011108398,)"
888,"(0.08658579736948013,)"
889,"(0.08653450757265091,)"
890,"(0.08648329973220825,)"
891,"(0.08643209934234619,)"
892,"(0.08638095110654831,)"
893,"(0.08632997423410416,)"
894,"(0.08627878129482269,)"
895,"(0.08622761815786362,)"
896,"(0.08617650717496872,)"
897,"(0.0861251950263977,)"
898,"(0.08607403188943863,)"
899,"(0.08602286875247955,)"
900,"(0.08597167581319809,)"
901,"(0.08592050522565842,)"
902,"(0.08586928993463516,)"
903,"(0.08581812679767609,)"
904,"(0.08576715737581253,)"
905,"(0.08571608364582062,)"
906,"(0.08566512912511826,)"
907,"(0.08561437577009201,)"
908,"(0.0855635479092598,)"
909,"(0.08551280945539474,)"
910,"(0.08546187728643417,)"
911,"(0.08541089296340942,)"
912,"(0.0853600949048996,)"
913,"(0.08530919253826141,)"
914,"(0.0852583646774292,)"
915,"(0.08520743995904922,)"
916,"(0.08515656739473343,)"
917,"(0.08510563522577286,)"
918,"(0.08505478501319885,)"
919,"(0.08500383794307709,)"
920,"(0.08495298027992249,)"
921,"(0.08490202575922012,)"
922,"(0.08485109359025955,)"
923,"(0.08480028808116913,)"
924,"(0.08474956452846527,)"
925,"(0.08469893783330917,)"
926,"(0.0846482589840889,)"
927,"(0.08459784090518951,)"
928,"(0.08454746007919312,)"
929,"(0.08449701219797134,)"
930,"(0.08444660156965256,)"
931,"(0.08439630270004272,)"
932,"(0.08434605598449707,)"
933,"(0.08429580926895142,)"
934,"(0.08424587547779083,)"
935,"(0.08419580012559891,)"
936,"(0.0841459184885025,)"
937,"(0.08409623056650162,)"
938,"(0.08404670655727386,)"
939,"(0.0839972198009491,)"
940,"(0.0839477926492691,)"
941,"(0.08389832079410553,)"
942,"(0.08384887874126434,)"
943,"(0.08379961550235748,)"
944,"(0.08375053107738495,)"
945,"(0.08370137959718704,)"
946,"(0.08365225791931152,)"
947,"(0.08360303938388824,)"
948,"(0.08355380594730377,)"
949,"(0.08350478857755661,)"
950,"(0.08345582336187363,)"
951,"(0.08340702950954437,)"
952,"(0.08335831761360168,)"
953,"(0.08330952376127243,)"
954,"(0.08326082676649094,)"
955,"(0.08321209996938705,)"
956,"(0.08316323161125183,)"
957,"(0.08311469107866287,)"
958,"(0.08306612819433212,)"
959,"(0.0830177292227745,)"
960,"(0.08296944946050644,)"
961,"(0.08292119950056076,)"
962,"(0.08287274837493896,)"
963,"(0.08282444626092911,)"
964,"(0.08277639001607895,)"
965,"(0.08272814750671387,)"
966,"(0.08267996460199356,)"
967,"(0.08263193815946579,)"
968,"(0.08258380740880966,)"
969,"(0.08253569900989532,)"
970,"(0.08248765766620636,)"
971,"(0.0824398323893547,)"
972,"(0.08239206671714783,)"
973,"(0.08234421163797379,)"
974,"(0.08229660987854004,)"
975,"(0.08224909752607346,)"
976,"(0.08220159262418747,)"
977,"(0.08215423673391342,)"
978,"(0.08210679143667221,)"
979,"(0.08205948770046234,)"
980,"(0.08201192319393158,)"
981,"(0.0819643959403038,)"
982,"(0.0819171592593193,)"
983,"(0.08186992257833481,)"
984,"(0.08182257413864136,)"
985,"(0.08177538216114044,)"
986,"(0.08172827214002609,)"
987,"(0.08168115466833115,)"
988,"(0.08163412660360336,)"
989,"(0.0815870612859726,)"
990,"(0.08153995871543884,)"
991,"(0.08149276673793793,)"
992,"(0.0814458578824997,)"
993,"(0.08139870315790176,)"
994,"(0.08135168254375458,)"
995,"(0.08130470663309097,)"
996,"(0.08125775307416916,)"
997,"(0.08121094852685928,)"
998,"(0.08116410672664642,)"
999,"(0.08111730962991714,)"
1000,"(0.08107056468725204,)"
1001,"(0.08102381974458694,)"
1002,"(0.08097714185714722,)"
1003,"(0.08093038946390152,)"
1004,"(0.08088371157646179,)"
1005,"(0.08083709329366684,)"
1006,"(0.08079022914171219,)"
1007,"(0.0807436853647232,)"
1008,"(0.08069710433483124,)"
1009,"(0.0806506797671318,)"
1010,"(0.08060412853956223,)"
1011,"(0.08055780082941055,)"
1012,"(0.08051155507564545,)"
1013,"(0.08046554028987885,)"
1014,"(0.08041946589946747,)"
1015,"(0.08037355542182922,)"
1016,"(0.08032773435115814,)"
1017,"(0.08028187602758408,)"
1018,"(0.08023600280284882,)"
1019,"(0.08019004017114639,)"
1020,"(0.08014428615570068,)"
1021,"(0.08009854704141617,)"
1022,"(0.08005298674106598,)"
1023,"(0.08000736683607101,)"
1024,"(0.07996178418397903,)"
1025,"(0.07991619408130646,)"
1026,"(0.0798708125948906,)"
1027,"(0.0798254907131195,)"
1028,"(0.0797802060842514,)"
1029,"(0.07973505556583405,)"
1030,"(0.07968995720148087,)"
1031,"(0.07964489609003067,)"
1032,"(0.07959986478090286,)"
1033,"(0.07955487072467804,)"
1034,"(0.07950995117425919,)"
1035,"(0.07946520298719406,)"
1036,"(0.07942032814025879,)"
1037,"(0.07937535643577576,)"
1038,"(0.07933049649000168,)"
1039,"(0.0792856439948082,)"
1040,"(0.07924088090658188,)"
1041,"(0.07919621467590332,)"
1042,"(0.079151451587677,)"
1043,"(0.07910680770874023,)"
1044,"(0.07906228303909302,)"
1045,"(0.07901791483163834,)"
1046,"(0.07897361367940903,)"
1047,"(0.07892925292253494,)"
1048,"(0.07888500392436981,)"
1049,"(0.07884100824594498,)"
1050,"(0.07879682630300522,)"
1051,"(0.07875259965658188,)"
1052,"(0.0787084773182869,)"
1053,"(0.07866425812244415,)"
1054,"(0.07862016558647156,)"
1055,"(0.07857612520456314,)"
1056,"(0.07853209227323532,)"
1057,"(0.07848834991455078,)"
1058,"(0.07844460010528564,)"
1059,"(0.07840083539485931,)"
1060,"(0.07835738360881805,)"
1061,"(0.07831375300884247,)"
1062,"(0.07827024906873703,)"
1063,"(0.07822680473327637,)"
1064,"(0.07818348705768585,)"
1065,"(0.07814010232686996,)"
1066,"(0.07809676975011826,)"
1067,"(0.07805341482162476,)"
1068,"(0.07801016420125961,)"
1069,"(0.07796693593263626,)"
1070,"(0.0779237300157547,)"
1071,"(0.07788047194480896,)"
1072,"(0.07783738523721695,)"
1073,"(0.07779422402381897,)"
1074,"(0.07775119692087173,)"
1075,"(0.07770826667547226,)"
1076,"(0.07766533643007278,)"
1077,"(0.07762252539396286,)"
1078,"(0.07757985591888428,)"
1079,"(0.07753705978393555,)"
1080,"(0.07749435305595398,)"
1081,"(0.077451691031456,)"
1082,"(0.07740900665521622,)"
1083,"(0.07736644893884659,)"
1084,"(0.0773240253329277,)"
1085,"(0.07728158682584763,)"
1086,"(0.07723915576934814,)"
1087,"(0.07719684392213821,)"
1088,"(0.07715476304292679,)"
1089,"(0.07711255550384521,)"
1090,"(0.07707028836011887,)"
1091,"(0.07702824473381042,)"
1092,"(0.07698611170053482,)"
1093,"(0.07694412767887115,)"
1094,"(0.07690206915140152,)"
1095,"(0.07685985416173935,)"
1096,"(0.07681790739297867,)"
1097,"(0.07677596807479858,)"
1098,"(0.07673397660255432,)"
1099,"(0.07669202983379364,)"
1100,"(0.0766499862074852,)"
1101,"(0.07660826295614243,)"
1102,"(0.07656645029783249,)"
1103,"(0.07652471959590912,)"
1104,"(0.07648295164108276,)"
1105,"(0.07644118368625641,)"
1106,"(0.07639946788549423,)"
1107,"(0.07635784894227982,)"
1108,"(0.07631642371416092,)"
1109,"(0.0762748271226883,)"
1110,"(0.07623348385095596,)"
1111,"(0.07619225233793259,)"
1112,"(0.07615098357200623,)"
1113,"(0.07611003518104553,)"
1114,"(0.07606882601976395,)"
1115,"(0.07602769136428833,)"
1116,"(0.07598645240068436,)"
1117,"(0.07594530284404755,)"
1118,"(0.07590419054031372,)"
1119,"(0.07586320489645004,)"
1120,"(0.07582227140665054,)"
1121,"(0.0757814571261406,)"
1122,"(0.07574072480201721,)"
1123,"(0.07569988816976547,)"
1124,"(0.07565905898809433,)"
1125,"(0.07561817020177841,)"
1126,"(0.07557719945907593,)"
1127,"(0.07553620636463165,)"
1128,"(0.07549532502889633,)"
1129,"(0.07545435428619385,)"
1130,"(0.07541345804929733,)"
1131,"(0.07537266612052917,)"
1132,"(0.07533198595046997,)"
1133,"(0.07529128342866898,)"
1134,"(0.07525084167718887,)"
1135,"(0.07521031051874161,)"
1136,"(0.07516968250274658,)"
1137,"(0.07512921839952469,)"
1138,"(0.07508891820907593,)"
1139,"(0.07504869252443314,)"
1140,"(0.07500874251127243,)"
1141,"(0.07496874779462814,)"
1142,"(0.07492869347333908,)"
1143,"(0.0748886838555336,)"
1144,"(0.07484869658946991,)"
1145,"(0.07480877637863159,)"
1146,"(0.07476899027824402,)"
1147,"(0.07472900301218033,)"
1148,"(0.07468917965888977,)"
1149,"(0.0746493712067604,)"
1150,"(0.07460984587669373,)"
1151,"(0.07457029819488525,)"
1152,"(0.0745309367775917,)"
1153,"(0.07449179887771606,)"
1154,"(0.07445259392261505,)"
1155,"(0.07441344112157822,)"
1156,"(0.07437437772750854,)"
1157,"(0.07433539628982544,)"
1158,"(0.07429631799459457,)"
1159,"(0.07425748556852341,)"
1160,"(0.07421858608722687,)"
1161,"(0.07417981326580048,)"
1162,"(0.07414102554321289,)"
1163,"(0.07410232722759247,)"
1164,"(0.07406365871429443,)"
1165,"(0.07402479648590088,)"
1166,"(0.07398606836795807,)"
1167,"(0.07394741475582123,)"
1168,"(0.07390882819890976,)"
1169,"(0.07387040555477142,)"
1170,"(0.07383200526237488,)"
1171,"(0.07379372417926788,)"
1172,"(0.07375546544790268,)"
1173,"(0.07371737062931061,)"
1174,"(0.0736791267991066,)"
1175,"(0.07364106923341751,)"
1176,"(0.07360271364450455,)"
1177,"(0.07356450706720352,)"
1178,"(0.0735263079404831,)"
1179,"(0.07348818331956863,)"
1180,"(0.07345002144575119,)"
1181,"(0.07341194897890091,)"
1182,"(0.07337390631437302,)"
1183,"(0.07333596795797348,)"
1184,"(0.07329820841550827,)"
1185,"(0.07326037436723709,)"
1186,"(0.07322261482477188,)"
1187,"(0.07318493723869324,)"
1188,"(0.07314729690551758,)"
1189,"(0.07310997694730759,)"
1190,"(0.07307250797748566,)"
1191,"(0.07303528487682343,)"
1192,"(0.07299791276454926,)"
1193,"(0.07296068966388702,)"
1194,"(0.07292358577251434,)"
1195,"(0.07288647443056107,)"
1196,"(0.07284931093454361,)"
1197,"(0.0728122815489769,)"
1198,"(0.07277519255876541,)"
1199,"(0.07273826748132706,)"
1200,"(0.0727013349533081,)"
1201,"(0.07266456633806229,)"
1202,"(0.0726277232170105,)"
1203,"(0.07259075343608856,)"
1204,"(0.0725538358092308,)"
1205,"(0.07251684367656708,)"
1206,"(0.07247990369796753,)"
1207,"(0.07244306057691574,)"
1208,"(0.07240615040063858,)"
1209,"(0.07236947119235992,)"
1210,"(0.07233258336782455,)"
1211,"(0.07229577004909515,)"
1212,"(0.07225886732339859,)"
1213,"(0.07222197949886322,)"
1214,"(0.0721849799156189,)"
1215,"(0.07214796543121338,)"
1216,"(0.07211120426654816,)"
1217,"(0.07207466661930084,)"
1218,"(0.0720382109284401,)"
1219,"(0.07200167328119278,)"
1220,"(0.0719653069972992,)"
1221,"(0.07192877680063248,)"
1222,"(0.07189235091209412,)"
1223,"(0.07185598462820053,)"
1224,"(0.07181970775127411,)"
1225,"(0.07178337126970291,)"
1226,"(0.07174715399742126,)"
1227,"(0.07171092927455902,)"
1228,"(0.07167483866214752,)"
1229,"(0.07163872569799423,)"
1230,"(0.07160282135009766,)"
1231,"(0.07156708836555481,)"
1232,"(0.07153118401765823,)"
1233,"(0.0714954286813736,)"
1234,"(0.07145947962999344,)"
1235,"(0.07142393290996552,)"
1236,"(0.07138821482658386,)"
1237,"(0.07135277986526489,)"
1238,"(0.07131758332252502,)"
1239,"(0.07128233462572098,)"
1240,"(0.07124742865562439,)"
1241,"(0.07121257483959198,)"
1242,"(0.07117784768342972,)"
1243,"(0.0711430087685585,)"
1244,"(0.07110821455717087,)"
1245,"(0.07107359915971756,)"
1246,"(0.07103902101516724,)"
1247,"(0.07100437581539154,)"
1248,"(0.07096990942955017,)"
1249,"(0.07093559205532074,)"
1250,"(0.07090114057064056,)"
1251,"(0.07086694240570068,)"
1252,"(0.07083310931921005,)"
1253,"(0.07079890370368958,)"
1254,"(0.0707649514079094,)"
1255,"(0.07073108851909637,)"
1256,"(0.07069753855466843,)"
1257,"(0.07066400349140167,)"
1258,"(0.07063037157058716,)"
1259,"(0.07059688121080399,)"
1260,"(0.07056337594985962,)"
1261,"(0.07052993774414062,)"
1262,"(0.07049639523029327,)"
1263,"(0.07046309858560562,)"
1264,"(0.07042987644672394,)"
1265,"(0.07039670646190643,)"
1266,"(0.07036355882883072,)"
1267,"(0.07033027708530426,)"
1268,"(0.07029702514410019,)"
1269,"(0.07026404142379761,)"
1270,"(0.07023121416568756,)"
1271,"(0.07019838690757751,)"
1272,"(0.07016585022211075,)"
1273,"(0.07013309746980667,)"
1274,"(0.07010053843259811,)"
1275,"(0.0700678676366806,)"
1276,"(0.07003562897443771,)"
1277,"(0.07000317424535751,)"
1278,"(0.06997092068195343,)"
1279,"(0.06993880122900009,)"
1280,"(0.06990671902894974,)"
1281,"(0.06987468898296356,)"
1282,"(0.06984277814626694,)"
1283,"(0.06981096416711807,)"
1284,"(0.06977920979261398,)"
1285,"(0.0697474256157875,)"
1286,"(0.06971587240695953,)"
1287,"(0.06968454271554947,)"
1288,"(0.06965300440788269,)"
1289,"(0.06962168216705322,)"
1290,"(0.06959037482738495,)"
1291,"(0.06955917179584503,)"
1292,"(0.06952793151140213,)"
1293,"(0.06949684023857117,)"
1294,"(0.0694657489657402,)"
1295,"(0.06943460553884506,)"
1296,"(0.06940346956253052,)"
1297,"(0.06937248259782791,)"
1298,"(0.06934159249067307,)"
1299,"(0.06931041181087494,)"
1300,"(0.06927957385778427,)"
1301,"(0.06924884021282196,)"
1302,"(0.06921809166669846,)"
1303,"(0.06918725371360779,)"
1304,"(0.06915660947561264,)"
1305,"(0.06912607699632645,)"
1306,"(0.06909556686878204,)"
1307,"(0.06906510889530182,)"
1308,"(0.06903471797704697,)"
1309,"(0.06900454312562943,)"
1310,"(0.06897427886724472,)"
1311,"(0.06894436478614807,)"
1312,"(0.06891447305679321,)"
1313,"(0.06888468563556671,)"
1314,"(0.06885488331317902,)"
1315,"(0.0688251256942749,)"
1316,"(0.06879520416259766,)"
1317,"(0.06876552104949951,)"
1318,"(0.06873583793640137,)"
1319,"(0.06870640069246292,)"
1320,"(0.06867685914039612,)"
1321,"(0.06864745169878006,)"
1322,"(0.06861811876296997,)"
1323,"(0.06858865171670914,)"
1324,"(0.068559430539608,)"
1325,"(0.06853010505437851,)"
1326,"(0.0685010477900505,)"
1327,"(0.06847195327281952,)"
1328,"(0.0684429183602333,)"
1329,"(0.06841377168893814,)"
1330,"(0.06838464736938477,)"
1331,"(0.06835570186376572,)"
1332,"(0.06832683086395264,)"
1333,"(0.06829769164323807,)"
1334,"(0.06826882064342499,)"
1335,"(0.0682399570941925,)"
1336,"(0.06821094453334808,)"
1337,"(0.06818199902772903,)"
1338,"(0.06815303862094879,)"
1339,"(0.06812441349029541,)"
1340,"(0.06809566915035248,)"
1341,"(0.06806700676679611,)"
1342,"(0.06803871691226959,)"
1343,"(0.06801038235425949,)"
1344,"(0.06798183917999268,)"
1345,"(0.06795363873243332,)"
1346,"(0.06792525202035904,)"
1347,"(0.06789722293615341,)"
1348,"(0.06786920875310898,)"
1349,"(0.06784121692180634,)"
1350,"(0.06781347095966339,)"
1351,"(0.06778553873300552,)"
1352,"(0.06775754690170288,)"
1353,"(0.06772975623607635,)"
1354,"(0.0677020326256752,)"
1355,"(0.06767431646585464,)"
1356,"(0.06764683127403259,)"
1357,"(0.06761906296014786,)"
1358,"(0.06759144365787506,)"
1359,"(0.06756369024515152,)"
1360,"(0.06753593683242798,)"
1361,"(0.06750819087028503,)"
1362,"(0.06748063117265701,)"
1363,"(0.06745324283838272,)"
1364,"(0.06742585450410843,)"
1365,"(0.067398302257061,)"
1366,"(0.0673709437251091,)"
1367,"(0.06734370440244675,)"
1368,"(0.067316435277462,)"
1369,"(0.067289337515831,)"
1370,"(0.06726184487342834,)"
1371,"(0.06723440438508987,)"
1372,"(0.06720701605081558,)"
1373,"(0.06717988848686218,)"
1374,"(0.06715261191129684,)"
1375,"(0.0671253576874733,)"
1376,"(0.06709815561771393,)"
1377,"(0.06707090139389038,)"
1378,"(0.06704380363225937,)"
1379,"(0.0670168474316597,)"
1380,"(0.06698977202177048,)"
1381,"(0.06696286797523499,)"
1382,"(0.06693591922521591,)"
1383,"(0.06690901517868042,)"
1384,"(0.06688190251588821,)"
1385,"(0.06685525923967361,)"
1386,"(0.06682825833559036,)"
1387,"(0.0668012872338295,)"
1388,"(0.06677453964948654,)"
1389,"(0.06674788147211075,)"
1390,"(0.0667211264371872,)"
1391,"(0.06669434159994125,)"
1392,"(0.06666769087314606,)"
1393,"(0.06664133071899414,)"
1394,"(0.06661493331193924,)"
1395,"(0.0665886178612709,)"
1396,"(0.06656202673912048,)"
1397,"(0.06653568893671036,)"
1398,"(0.06650953739881516,)"
1399,"(0.0664832592010498,)"
1400,"(0.06645708531141281,)"
1401,"(0.06643104553222656,)"
1402,"(0.06640493869781494,)"
1403,"(0.06637883931398392,)"
1404,"(0.06635276228189468,)"
1405,"(0.0663268193602562,)"
1406,"(0.06630084663629532,)"
1407,"(0.06627508997917175,)"
1408,"(0.0662490725517273,)"
1409,"(0.0662233754992485,)"
1410,"(0.06619775295257568,)"
1411,"(0.06617199629545212,)"
1412,"(0.06614639610052109,)"
1413,"(0.06612096726894379,)"
1414,"(0.06609559804201126,)"
1415,"(0.06607012450695038,)"
1416,"(0.06604471057653427,)"
1417,"(0.0660196915268898,)"
1418,"(0.0659945011138916,)"
1419,"(0.06596952676773071,)"
1420,"(0.06594435125589371,)"
1421,"(0.06591936200857162,)"
1422,"(0.06589454412460327,)"
1423,"(0.0658697560429573,)"
1424,"(0.06584502756595612,)"
1425,"(0.06582019478082657,)"
1426,"(0.06579563766717911,)"
1427,"(0.06577106565237045,)"
1428,"(0.06574630737304688,)"
1429,"(0.06572194397449493,)"
1430,"(0.06569740176200867,)"
1431,"(0.06567319482564926,)"
1432,"(0.06564874202013016,)"
1433,"(0.06562434881925583,)"
1434,"(0.06560013443231583,)"
1435,"(0.06557588279247284,)"
1436,"(0.06555164605379105,)"
1437,"(0.06552749872207642,)"
1438,"(0.06550345569849014,)"
1439,"(0.06547943502664566,)"
1440,"(0.0654553696513176,)"
1441,"(0.06543153524398804,)"
1442,"(0.06540756672620773,)"
1443,"(0.0653836652636528,)"
1444,"(0.06535972654819489,)"
1445,"(0.06533580273389816,)"
1446,"(0.06531193852424622,)"
1447,"(0.06528813391923904,)"
1448,"(0.06526447087526321,)"
1449,"(0.06524059921503067,)"
1450,"(0.06521715223789215,)"
1451,"(0.06519322097301483,)"
1452,"(0.06516976654529572,)"
1453,"(0.06514615565538406,)"
1454,"(0.06512253731489182,)"
1455,"(0.06509893387556076,)"
1456,"(0.06507519632577896,)"
1457,"(0.06505163758993149,)"
1458,"(0.06502804905176163,)"
1459,"(0.0650046244263649,)"
1460,"(0.06498119980096817,)"
1461,"(0.0649581253528595,)"
1462,"(0.06493482738733292,)"
1463,"(0.0649113655090332,)"
1464,"(0.06488816440105438,)"
1465,"(0.06486477702856064,)"
1466,"(0.06484130769968033,)"
1467,"(0.06481809914112091,)"
1468,"(0.0647946372628212,)"
1469,"(0.06477139890193939,)"
1470,"(0.06474816799163818,)"
1471,"(0.06472483277320862,)"
1472,"(0.06470175087451935,)"
1473,"(0.06467869132757187,)"
1474,"(0.06465565413236618,)"
1475,"(0.06463281810283661,)"
1476,"(0.06460948288440704,)"
1477,"(0.06458678096532822,)"
1478,"(0.06456401199102402,)"
1479,"(0.06454110145568848,)"
1480,"(0.06451841443777084,)"
1481,"(0.06449582427740097,)"
1482,"(0.06447333097457886,)"
1483,"(0.06445089727640152,)"
1484,"(0.06442873924970627,)"
1485,"(0.06440672278404236,)"
1486,"(0.06438462436199188,)"
1487,"(0.06436271965503693,)"
1488,"(0.06434064358472824,)"
1489,"(0.06431814283132553,)"
1490,"(0.06429600715637207,)"
1491,"(0.06427381932735443,)"
1492,"(0.06425177305936813,)"
1493,"(0.0642298236489296,)"
1494,"(0.06420794129371643,)"
1495,"(0.06418624520301819,)"
1496,"(0.0641646534204483,)"
